word,pos,level,mp3_url
anger,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ang/anger/anger__gb_1.mp3
angle,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ang/angle/angle__gb_1.mp3
angry,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ang/angry/angry__gb_2.mp3
animal,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ani/anima/animal__gb_1.mp3
animation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ani/anima/animation__gb_1.mp3
ankle,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ank/ankle/ankle__gb_1.mp3
anniversary,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/anniv/anniversary__gb_1.mp3
announce,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annou/announce__gb_1.mp3
announcement,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annou/announcement__gb_1.mp3
annoy,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annoy/annoy__gb_1.mp3
annoyed,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annoy/annoyed__gb_1.mp3
annoying,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annoy/annoying__gb_1.mp3
annual,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annua/annual__gb_4.mp3
annually,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ann/annua/annually__gb_1.mp3
anonymous,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ano/anony/anonymous__gb_1.mp3
another,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ano/anoth/another__gb_1.mp3
another,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ano/anoth/another__gb_1.mp3
answer,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ans/answe/answer__gb_1.mp3
answer,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ans/answe/answer__gb_1.mp3
anticipate,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ant/antic/anticipate__gb_1.mp3
anxiety,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/anx/anxie/anxiety__gb_1.mp3
anxious,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/anx/anxio/anxious__gb_1.mp3
any,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/any__/any__gb_1.mp3
any,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/any__/any__gb_1.mp3
any,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/any__/any__gb_1.mp3
any more,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/any_m/any_more_1_gb_1.mp3
anybody,pronoun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anybo/anybody__gb_1.mp3
anyone,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anyon/anyone__gb_1.mp3
anything,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anyth/anything__gb_1.mp3
anyway,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anywa/anyway__gb_1.mp3
anywhere,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anywh/anywhere__gb_1.mp3
anywhere,pronoun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/any/anywh/anywhere__gb_1.mp3
apart,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/apa/apart/apart__gb_1.mp3
apartment,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/apa/apart/apartment__gb_1.mp3
apologize,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/apo/apolo/apologize__gb_1.mp3
apology,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/apo/apolo/apology__gb_1.mp3
app,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/app__/app__gb_1.mp3
apparatus,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appar/apparatus__gb_1.mp3
apparent,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appar/apparent__gb_2.mp3
apparently,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appar/apparently__gb_1.mp3
appeal,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appea/appeal__gb_1.mp3
appeal,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appea/appeal__gb_1.mp3
appealing,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appea/appealing__gb_1.mp3
appear,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appea/appear__gb_2.mp3
appearance,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appea/appearance__gb_1.mp3
appetite,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appet/appetite__gb_1.mp3
applaud,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appla/applaud__gb_1.mp3
apple,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/apple/apple__gb_1.mp3
applicable,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appli/applicable__gb_1.mp3
applicant,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appli/applicant__gb_1.mp3
application,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appli/application__gb_2.mp3
apply,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/apply/apply__gb_1.mp3
appoint,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appoi/appoint__gb_1.mp3
appointment,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appoi/appointment__gb_1.mp3
appreciate,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appre/appreciate__gb_1.mp3
appreciation,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appre/appreciation__gb_1.mp3
approach,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/approach__gb_2.mp3
approach,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/approach__gb_2.mp3
appropriate,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/appropriate__gb_4.mp3
appropriately,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/appropriately__gb_1.mp3
approval,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/approval__gb_1.mp3
approve,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/approve__gb_2.mp3
approximately,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/app/appro/approximately__gb_2.mp3
April,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/apr/april/april_1_gb_2.mp3
arbitrary,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arb/arbit/arbitrary__gb_1.mp3
architect,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arc/archi/architect__gb_1.mp3
architectural,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arc/archi/architectural__gb_1.mp3
architecture,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arc/archi/architecture__gb_1.mp3
archive,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arc/archi/archive__gb_1.mp3
area,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/are/area_/area__gb_3.mp3
arena,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/are/arena/arena__gb_1.mp3
arguably,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arg/argua/arguably__gb_2.mp3
argue,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arg/argue/argue__gb_2.mp3
argument,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arg/argum/argument__gb_3.mp3
arise,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ari/arise/arise__gb_2.mp3
arm,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arm/arm__/arm__gb_2.mp3
arm,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arm/arm__/arm__gb_2.mp3
armed,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arm/armed/armed__gb_1.mp3
arms,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arm/arms_/arms__gb_1.mp3
army,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arm/army_/army__gb_1.mp3
around,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aro/aroun/around__gb_1.mp3
around,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aro/aroun/around__gb_1.mp3
arrange,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arran/arrange__gb_1.mp3
arrangement,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arran/arrangement__gb_1.mp3
array,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/array/array__gb_1.mp3
arrest,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arres/arrest__gb_1.mp3
arrest,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arres/arrest__gb_1.mp3
arrival,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arriv/arrival__gb_3.mp3
arrive,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arriv/arrive__gb_1.mp3
arrow,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/arr/arrow/arrow__gb_2.mp3
art,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/art__/art__gb_3.mp3
article,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artic/article__gb_1.mp3
articulate,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artic/articulate__gb_1.mp3
artificial,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artif/artificial__gb_1.mp3
artist,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artis/artist__gb_2.mp3
artistic,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artis/artistic__gb_1.mp3
artwork,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/art/artwo/artwork__gb_1.mp3
as,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/as_/as__g/as__gb_1.mp3
as,conjunction,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/as_/as__g/as__gb_1.mp3
as,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/as_/as__g/as__gb_1.mp3
ash,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ash/ash__/ash__gb_2.mp3
ashamed,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ash/asham/ashamed__gb_1.mp3
aside,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asi/aside/aside__gb_1.mp3
ask,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ask/ask__/ask__gb_1.mp3
asleep,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asl/aslee/asleep__gb_3.mp3
aspect,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asp/aspec/aspect__gb_2.mp3
aspiration,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asp/aspir/aspiration__gb_1.mp3
aspire,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asp/aspir/aspire__gb_1.mp3
assassination,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assas/assassination__gb_2.mp3
assault,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assau/assault__gb_1.mp3
assault,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assau/assault__gb_1.mp3
assemble,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assem/assemble__gb_2.mp3
assembly,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assem/assembly__gb_2.mp3
assert,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/asser/assert__gb_1.mp3
assertion,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/asser/assertion__gb_1.mp3
assess,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/asses/assess__gb_2.mp3
assessment,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/asses/assessment__gb_2.mp3
asset,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/asset/asset__gb_3.mp3
assign,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assig/assign__gb_2.mp3
assignment,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assig/assignment__gb_2.mp3
assist,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assis/assist__gb_1.mp3
assistance,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assis/assistance__gb_2.mp3
assistant,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assis/assistant__gb_1.mp3
assistant,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assis/assistant__gb_1.mp3
associate,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assoc/associate__gb_2.mp3
associated,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assoc/associated__gb_2.mp3
association,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assoc/association__gb_2.mp3
assume,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assum/assume__gb_2.mp3
assumption,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assum/assumption__gb_2.mp3
assurance,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assur/assurance__gb_1.mp3
assure,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ass/assur/assure__gb_1.mp3
astonishing,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ast/aston/astonishing__gb_1.mp3
asylum,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/asy/asylu/asylum__gb_1.mp3
at,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/at_/at__g/at__gb_1.mp3
athlete,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ath/athle/athlete__gb_1.mp3
atmosphere,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/atm/atmos/atmosphere__gb_1.mp3
atrocity,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/atr/atroc/atrocity__gb_1.mp3
attach,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attac/attach__gb_1.mp3
attachment,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attac/attachment__gb_1.mp3
attack,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attac/attack__gb_1.mp3
attack,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attac/attack__gb_1.mp3
attain,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attai/attain__gb_1.mp3
attempt,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attem/attempt__gb_2.mp3
attempt,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attem/attempt__gb_2.mp3
attend,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/atten/attend__gb_1.mp3
attendance,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/atten/attendance__gb_1.mp3
attention,exclamation,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/atten/attention__gb_1.mp3
attention,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/atten/attention__gb_1.mp3
attitude,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attit/attitude__gb_2.mp3
attorney,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attor/attorney__gb_1.mp3
attract,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attra/attract__gb_2.mp3
attraction,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attra/attraction__gb_3.mp3
attractive,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attra/attractive__gb_2.mp3
attribute,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attri/attribute__gb_2.mp3
attribute,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/att/attri/attribute__gb_3.mp3
auction,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/auc/aucti/auction__gb_1.mp3
audience,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aud/audie/audience__gb_1.mp3
audio,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aud/audio/audio__gb_1.mp3
audit,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aud/audit/audit__gb_1.mp3
August,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aug/augus/august_1_gb_1.mp3
aunt,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aun/aunt_/aunt__gb_2.mp3
authentic,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/authe/authentic__gb_1.mp3
author,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autho/author__gb_2.mp3
authority,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autho/authority__gb_3.mp3
authorize,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autho/authorize__gb_1.mp3
auto,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/auto_/auto__gb_1.mp3
automatic,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autom/automatic__gb_1.mp3
automatically,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aut/autom/automatically__gb_2.mp3
